"";"X.dep_18";"X.dep_22";"X.dep_36";"X.dep_48";"X.dep_75"
"blog";-0,7621;-0,9583;-0,4422;-0,2044;2,3007
"structurante";-0,2678;-0,5831;-0,1554;-0,0718;1,1495
"ministériel";-0,3314;-0,3309;0,4406;-0,3085;0,354
"holding";-0,1697;-0,5507;-0,2988;-0,1381;0,8694
"néonicotinoïdes";0,5953;-0,1807;-0,251;-0,116;-0,253
"reversées";-0,2038;0,278;0,2698;-0,1547;0,2322
"interesser";-0,3708;-0,3363;-0,2151;-0,0994;0,8871
"packaging";-0,6738;-0,2274;-0,3048;-0,3425;0,7703
"agroforesterie";-0,3384;3,1818;-0,2974;-0,3369;-1,6228
"recoivent";0,3565;-0,4202;1,2573;0,4758;-0,6473
"intact";-0,2884;-0,226;-0,1673;-0,0773;0,6187
"défouloir";-0,3502;2,3722;-0,2032;-0,0939;-1,1171
"croisé";-0,7003;-0,8529;-0,4063;0,4546;1,435
"cible";-1,1999;0,4237;-0,6009;0,672;0,5319
"réallocation";0,2002;-0,1807;-0,251;0,6301;-0,253
"carcan";-0,7046;-0,407;-0,7649;-0,3535;1,4374
"sollicitation";-0,2356;-0,3495;0,2384;0,2257;0,3544
"populiste";-0,767;-0,3409;-0,8955;-0,4963;1,1741
"autolib";-1,9568;-2,4534;-1,1354;-0,5247;6,0024
"fantastique";-0,4531;-0,9867;-0,2629;-0,1215;1,9454
"hadopi";-0,4531;-0,1994;-0,2629;-0,1215;0,6962
"congrès";0,3127;0,292;0,5496;-0,5468;-0,3353
"saper";-0,3551;0,4492;1,026;-0,2209;-0,5081
"allègements";0,2898;-1,2405;-1,219;-0,2006;1,5883
"expatrient";0,2569;-0,7625;0,4276;-0,0939;0,4323
"disposer";-1,7311;-3,5683;-2,6347;-1,0515;7,5817
"tacite";0,9826;-0,5382;-0,1434;-0,0663;0,2114
"démener";-0,309;1,9295;0,4708;-0,0829;-1,368
"cabinet";-0,5258;0,4595;-1,6279;-0,6831;0,8583
"volontariste";-0,7571;-1,456;-0,3207;-1,0825;2,303
"dématérialisée";0,2757;-1,2365;-0,2899;-0,3314;1,2407
"dématérialisés";0,4146;0,481;-0,2046;0,9092;-0,7945
"intra";0,355;-0,5442;-0,5644;-0,5192;0,8112
"incorrect";0,3266;0,3652;0,628;-0,1878;-0,551
"prescripteurs";-0,2472;-0,1754;0,5509;-0,0663;0,2114
"enseigner";0,4514;-0,5111;1,7474;-0,3274;-0,5922
"igf";-0,5973;-1,3007;-0,3466;0,5108;1,6865
"élément";1,9046;-1,6812;-0,5293;-3,4253;1,0707
"soutenables";0,241;-0,3363;-0,2151;0,6891;0,2441
"aliéner";-0,4943;-1,0764;-0,2868;-0,1326;2,1222
"abondance";-0,2768;-0,8529;-0,4063;-0,1878;1,435
"cohabiter";-0,2111;-0,8612;0,8498;-0,2651;0,4953
"catastrophe";0,4621;2,2771;0,3424;-0,2576;-1,9612
"endroit";1,8075;-0,3301;0,6407;-0,2764;-1,0898
"insuffisance";-0,9316;-0,6947;-1,6374;-0,3168;2,2118
"rentrer";4,5652;1,6701;2,3038;0,3521;-6,6002
"efforcer";-0,4202;-0,946;-0,4054;0,3691;1,0882
"vertigineux";0,6949;1,0315;-0,2151;-0,0994;-1,0116
"musicien";-0,9887;-1,3589;-0,5737;-0,2651;3,1712
"faq";-0,3296;-0,7176;-0,1912;-0,0884;1,4148
"incinérateur";-0,3708;-0,3363;0,4082;-0,0994;0,4822
"fat";0,241;0,2684;-0,2151;-0,0994;0,2441
"fan";-0,309;-0,2525;-0,1793;-0,0829;0,6842
"ticket";0,3989;-2,408;-1,7533;-0,7009;2,937
"rentree";-0,2472;0,4784;0,5509;-0,0663;-0,4142
"vigneron";4,1088;-0,1516;-0,1315;-0,0608;-2,1133
"impactés";1,0229;-1,5013;0,2565;0,2374;0,4138
"facultatif";0,2757;-0,8304;0,3124;-0,3314;0,6984
"hallucinant";-0,2435;-1,1652;0,2327;0,222;0,9081
"prolonger";0,7209;0,3437;-0,5256;-0,2081;-0,4029
"entourage";-0,7324;-0,2793;-0,4776;0,6845;0,5152
"éduction";0,3896;0,4695;-0,3585;-0,1657;-0,3145
"antérieur";-0,3426;-0,4274;0,7243;-0,9501;0,4686
"hydroélectriques";-0,1697;2,6985;0,8332;0,5648;-3,143
"stigmatiser";-1,7197;0,3276;-0,6888;-0,2959;1,1521
"quelqu";1,2885;1,9495;-0,2432;0,5148;-2,7525
"importer";-0,3006;0,4308;-0,3864;2,1933;-0,7166
"poussiéreux";0,2932;0,7524;-0,1793;-0,0829;-0,5325
"écouter";2,0381;15,4128;11,1807;3,0058;-29,8775
"anjou";-0,2472;3,3116;-0,1434;-0,0663;-1,8852
"décoration";-0,9752;-1,9502;-0,206;-0,1385;2,3593
"invivable";-0,3686;-0,2046;-0,1588;-0,2265;0,4568
"vertueux";0,4303;-6,3819;-0,5227;-0,3568;4,124
"aberrant";0,9271;5,1095;0,8053;-0,5344;-5,1481
"délibération";-1,7388;-2,0953;-1,1942;-0,178;4,249
"bouddhisme";0,3371;-0,2003;-0,1554;-0,0718;0,2512
"prochain";-0,6069;-2,0865;0,7458;0,3537;1,3668
"ambitieux";-2,3178;-0,6553;-2,1308;1,9511;1,8652
"clarifiées";-0,3296;-0,2797;-0,1912;0,7349;0,3841
"défavorable";1,165;-0,5253;0,3494;-0,696;-0,3335
"cheminée";1,4231;1,1774;0,9449;-0,3756;-2,3811
"domination";-0,4695;-0,4747;0,2589;-0,3416;0,7104
"industrialisation";-0,3279;0,6335;0,6523;0,2726;-0,6902
"confessionnelles";-1,5448;1,8657;-0,176;0,611;-0,8627
"_blank";-0,3708;-0,8073;-0,2151;-0,0994;1,5917
"perverti";1,3816;-0,7625;1,9904;-0,0939;-1,1171
"formateur";-0,4262;0,4376;0,2503;1,9393;-0,7194
"urgemment";-0,4098;-0,4415;0,4733;0,368;0,3741
"couteuse";-0,239;-1,3383;-1,0995;0,9532;1,1799
"professionalisation";-0,2678;-0,5831;-0,1554;-0,0718;1,1495
"délabrement";-0,2472;-0,1754;0,5509;-0,0663;0,2114
"libératoire";1,6982;-0,2003;-0,1554;-0,0718;-0,6866
"polueurs";-0,5355;0,6055;0,2915;4,7699;-1,875
"avc";-0,2396;-0,7496;0,2412;0,487;0,523
"moule";0,2666;1,4709;0,6385;0,2679;-1,6228
"sandwich";0,2932;0,3557;-0,1793;-0,0829;-0,2672
"diplomatique";-1,021;-0,627;-0,3478;-0,3416;1,4251
"approprier";2,3919;-0,5743;-0,3545;-0,2164;-0,6213
"adhérent";-0,2745;0,7818;-0,8168;0,2585;-0,3836
"dividende";-0,8485;1,106;-0,388;-0,246;-0,4216
"simplicite";1,5733;0,3467;-0,2988;0,5648;-1,1306
"ambigu";-0,2275;0,2402;-0,3585;-0,1657;0,4826
"culte";-2,445;-1,9734;-0,3928;-1,0058;4,163
"aveu";-0,1587;-0,5188;-0,2868;-0,1326;0,8106
"dessin";0,8904;-0,3988;-0,1651;-0,232;-0,2835
"demeuré";0,82;0,3557;-0,1793;-0,0829;-0,5325
"forcément";0,4712;0,4023;2,3395;-0,4031;-1,1801
"climatiseur";-0,4661;-2,1528;0,8498;-0,2651;1,3554
"verticale";0,8528;0,3256;-0,1808;0,2079;-0,6469
"yaourt";1,3095;0,3859;0,8789;0,222;-1,4731
"man";1,1002;-0,4561;-0,2629;-0,1215;0,209
"pirater";0,3625;-0,5382;-0,1434;-0,0663;0,4918
"redemander";-0,2576;-0,2372;-0,2392;-0,2927;0,4704
"generation";-0,3914;-0,3654;0,3902;-0,1049;0,5336
"effacement";0,2002;0,84;-0,251;0,6301;-0,7546
"etat";-3,8692;-16,6552;-9,9487;-6,3845;35,051
"attiser";-1,3594;1,5873;0,2693;0,2456;-0,6497
"lolf";-0,4737;-1,0316;-0,2749;-0,127;2,0338
"diplome";-0,3502;-0,3077;0,4276;-0,0939;0,4323
"fléchir";1,5264;0,7524;0,4708;-0,0829;-1,9372
"sauter";-0,28;-0,5871;-0,2254;-0,2554;0,6743
"bourgade";-0,206;1,9218;0,6188;-0,0552;-1,6296
"épave";-0,3502;1,1071;-0,2032;0,7112;-0,7203
"pipeau";-0,1923;1,3616;-0,3227;-0,1491;-0,6625
"radical";-0,4499;-1,2219;-0,6869;-0,242;1,5736
"importé";1,2169;-1,6434;1,5505;-0,8145;0,3104
"passer";1,4165;3,3554;2,6574;0,314;-6,0272
"script";-0,3914;-0,8522;-0,2271;-0,1049;1,6801
"quantitatif";-1,1907;-1,04;-0,2768;0,477;1,5375
"cancérigène";-0,3154;-0,9583;-0,4422;-0,2044;1,6351
"exagération";-0,3296;0,693;-0,1912;-0,0884;-0,2313
"esat";2,6495;-0,3718;-0,3585;2,1972;-1,8452
"financer";-0,8121;0,4375;-2,7687;-0,7904;1,4302
"immediat";1,3173;-0,3363;-0,2151;0,6891;-0,6455
"option";-2,3537;-1,4651;-0,4317;0,4067;2,7501
"maquis";-0,4202;-1,4726;-1,6493;0,2825;2,2565
"incarcérer";1,3162;-0,3718;-0,3585;0,4987;-0,5092
"ordure";-0,4521;-0,2965;0,3749;0,4963;0,2909
"double";0,4031;-2,2762;-1,8592;0,9854;1,9513
"paysage";1,9433;-3,1463;-0,2855;-0,4513;0,9319
"attractif";-0,2584;-0,6859;0,4271;0,4275;0,4255
"approximatif";-0,6179;-0,7157;-0,3585;-0,1657;1,7621
"parc";-1,129;-1,7637;-0,8743;0,3075;2,7759
"bousculade";-0,496;-2,4019;-0,8964;-0,4143;3,6603
"frotter";0,241;0,2684;-0,2151;-0,0994;0,2441
"scpi";0,4229;0,1911;-0,1195;0,9229;-0,5605
"oubli";-1,2412;-0,2873;-0,5903;-0,1852;1,125
"sourate";-0,2884;-0,226;0,4952;-0,0773;0,2934
"pout";0,7333;-0,7625;1,9904;-0,0939;-0,7203
"privilège";6,3311;7,6435;0,3691;0,8589;-13,3578
"reguliers";0,2569;-0,3077;-0,2032;-0,0939;0,4323
"francilien";-0,3502;-0,3077;-0,2032;-0,0939;0,8185
"défavoriser";-0,3285;1,1322;-0,4542;0,4165;-0,5908
"fond";-0,3394;0,505;-0,5538;-0,2731;0,2938
"qualifiante";-0,8239;0,4492;2,357;-0,2209;-0,7232
"rentabilité";0,3153;-4,5232;-0,4627;0,4853;2,7528
"blablabla";-0,2266;-0,4934;-0,1315;-0,0608;0,9727
"his";-0,3296;-0,7176;-0,1912;-0,0884;1,4148
"crier";-0,5724;1,5278;1,2343;0,7108;-1,7651
"fraternité";0,7794;1,3213;1,2711;0,5508;-2,517
"ampoule";1,6866;3,3785;0,9012;0,299;-5,2427
"verdissement";0,3625;-0,1754;-0,1434;-0,0663;0,2114
"18e";-0,206;-0,4485;-0,1195;-0,0552;0,8843
"tourner";0,9728;2,0836;-1,6037;-0,5095;-1,2503
"insensible";0,2002;-0,1807;0,3576;-0,116;-0,253
"art";-0,3354;-0,6348;-2,1503;-1,8741;2,0151
"cocher";-0,2198;-0,4332;0,5548;0,6436;-0,3555
"intelligence";0,4729;1,2078;-0,7371;0,3233;-0,8571
"cascade";-0,3418;-0,3379;-0,4661;-0,2154;0,8843
"are";-2,4254;-0,5946;-0,7564;-0,4146;2,4749
"précepte";0,3726;-1,3904;0,2412;-0,1712;0,8197
"matin";1,2904;4,6481;0,6124;0,3672;-5,575
"minoration";-0,3296;0,693;-0,1912;-0,0884;-0,2313
"constat";-0,4499;0,6137;-1,1697;-0,3231;0,453
"notice";0,7638;-0,2966;-0,1978;2,53;-1,1029
"exterieur";0,3128;0,343;-0,4183;-0,1933;0,2776
"déjection";-0,2552;0,5332;-1,3069;0,3158;0,3406
"york";-1,3261;-2,711;-1,219;0,8559;3,6379
"opposition";-1,9191;-0,6497;-0,6224;0,3678;1,7507
"pérou";-0,3502;0,2945;-0,2032;-0,0939;0,4323
"pluriannuelles";-0,309;0,3557;-0,1793;-0,0829;0,3378
"fraternite";0,6382;1,8972;0,3732;0,3095;-2,2888
"disparait";-0,2396;0,4408;0,6875;0,487;-0,7013
"unitaires";-0,2266;-0,4934;-0,1315;-0,0608;0,9727
"tremplin";0,5665;0,7858;0,3428;-0,1215;-1,0252
"réservoir";0,5842;0,7448;-0,2606;0,2929;-0,8627
"fréquence";0,5723;-1,2414;-0,5004;-1,0146;1,181
"déléguer";-0,7849;0,5278;0,893;0,4684;-0,5251
"fonctionnalité";0,6949;-0,8073;-0,2151;-0,0994;0,4822
"partenariats";-0,3607;-3,1025;-0,6662;-0,5414;3,319
"reduction";-1,2703;-0,5763;-0,4874;0,6752;1,1043
"adoption";-3,2796;0,3577;-1,883;0,2924;1,9433
"détruire";0,5771;6,8709;2,3282;1,7215;-9,4448
"riz";0,5394;-0,4872;-0,2749;-0,127;0,4373
"rip";-0,5631;-0,3879;-0,4345;-0,4588;0,7606
"gastronomie";0,241;-0,8073;0,4082;-0,0994;0,4822
"ns";-0,6385;-1,3904;1,2915;-0,1712;0,8197
"rib";-0,2038;-0,3254;0,7552;-0,1547;0,2322
"anathème";-0,4737;-0,2189;-0,2749;-0,127;0,7529
"sous_payers";-0,4737;-0,4872;-0,2749;-0,127;1,2419
"vallée";0,7191;-0,5545;-0,2114;0,8946;-0,3809
"majorées";-0,2266;1,0676;-0,1315;-0,0608;-0,4811
"croisement";0,2326;0,4025;-0,502;-0,232;0,3193
"fusionnées";-0,4237;0,5571;-0,1846;-0,2486;0,261
"locomotion";1,1526;0,481;0,4252;0,3402;-1,3271
"exutoire";-0,206;-0,4485;-0,1195;-0,0552;0,8843
"ressourceries";-0,6385;-0,7496;-0,3705;-0,1712;1,8381
"successif";0,2761;-0,2909;0,5966;-0,3098;-0,3521
"végétalisation";-0,4607;-0,5541;-0,3821;-0,3977;1,1695
"superficie";-0,2111;0,7275;0,4252;0,9092;-1,0423
"civilité";-1,0571;-0,7131;-0,9423;0,3158;1,6585
"propos";-0,5649;0,9089;-0,4165;0,4839;-0,5071
"cpam";0,8429;12,1902;1,6439;-0,3686;-12,0351
"électricité";0,6112;2,2976;0,9303;1,6651;-3,6344
"propension";-0,7209;-1,5698;0,2088;-0,1933;2,1454
"vigilant";-0,5213;-0,6192;-0,8308;0,2757;1,1308
"etranger";-0,7664;0,3343;1,2838;1,1314;-0,6743
"dechet";0,5953;-0,1807;0,9579;-0,116;-0,7546
"affilé";-0,309;-0,6728;-0,1793;-0,0829;1,3264
"capricieux";0,4229;0,5907;-0,1195;-0,0552;-0,5605
"souscription";0,4902;-0,5507;0,3033;-0,1381;0,3004
"inapproprié";-1,2243;1,9262;-0,2883;-0,5303;-0,5102
"concilier";1,6708;-0,5101;-0,6429;-0,5689;-0,2697
"catalan";1,6084;1,3814;-0,1673;-0,0773;-2,1358
"catastrophisme";0,2002;-0,4254;-0,251;-0,116;0,6408
"marian";-0,4325;-0,4254;-0,251;-0,116;1,0979
"acceptation";1,1817;-1,4855;-0,4011;0,4282;0,5228
"capitale";0,7576;-0,3356;0,5249;2,635;-1,2917
"loterie";0,3412;0,3888;0,2242;-0,1823;-0,3902
"désapprouver";-0,5767;0,278;0,2698;-0,1547;0,4057
"visuellement";0,2263;-0,3654;-0,2271;0,6682;0,2792
"prof";-0,3796;-1,0225;-0,5377;-0,2539;1,2238
"régles";1,3937;0,4376;0,2503;0,2334;-1,138
"régler";-2,0815;0,8255;1,3899;-0,6141;-0,3279
"transporteur";-0,3097;1,1228;0,9947;1,9707;-2,1172
"recaser";-0,2821;-0,3256;-0,4479;-0,4072;0,5973
"habituellement";-0,628;-0,804;-0,7051;0,2775;1,5545
"intense";-0,3363;-0,7439;1,1747;0,8293;-0,3245
"roundup";-0,2472;0,4784;0,5509;-0,0663;-0,4142
"réorganisation";0,6386;0,9785;-0,4438;-0,72;-0,7059
"modal";0,3625;-0,5382;-0,1434;-0,0663;0,4918
"courageux";-1,0085;-0,3209;-0,5576;-0,336;1,0099
"eugénisme";-0,206;-0,4485;-0,1195;0,9229;0,3713
"credible";-0,309;0,3557;-0,1793;-0,0829;0,3378
"successivement";0,2002;-0,1807;0,3576;-0,116;-0,253
"interne";-2,0156;-0,8595;-1,2883;-0,8228;3,2347
"canalisation";0,3625;-0,1754;0,5509;-0,0663;-0,4142
"promotionnel";-0,2266;1,7602;-0,1315;-0,0608;-0,8929
"brut";0,6941;40,3237;121,9811;-1,5077;-126,0492
"signifier";0,2866;0,7498;0,3891;-0,8438;-0,5141
"brun";-0,2884;-0,6279;-0,1673;-0,0773;1,238
"brique";-0,3502;-0,3077;0,4276;-0,0939;0,4323
"accédants";0,5394;0,7357;-0,2749;0,5958;-0,9392
"dynamisant";1,0487;-0,1516;-0,1315;-0,0608;-0,4811
"syndicalisme";0,5842;-0,4606;-0,2606;-0,3093;0,3952
"assurément";-0,9063;-0,2487;-0,178;0,9716;0,3741
"jusqu_aux";0,2617;-0,7633;0,7904;0,4113;0,2942
"trainent";-0,5149;0,3467;0,8332;-0,1381;-0,3016
"injurieux";0,3371;-0,5831;-0,1554;-0,0718;0,5545
"pire";2,7185;0,4645;0,3371;0,5407;-1,891
"z";0,5048;0,2517;-0,2974;-0,3369;0,261
"coercitif";-0,67;-0,661;-1,0637;-0,4916;1,9706
"retransmettre";-0,5767;-0,3254;-0,3346;0,5234;0,6676
"poil";-0,9102;-0,444;0,4584;-0,4253;0,8612
"éventail";-0,2643;0,3888;0,2242;-0,1823;0,2271
"émetteur";-1,1124;-2,1949;-0,3856;-0,3668;3,2348
"grouper";0,2529;2,0928;1,087;-0,1498;-2,3382
"thermomètre";0,4677;-0,281;0,2915;-0,1436;-0,2703
"nivellement";-0,2971;-0,2942;0,6958;-0,3148;0,2886
"audience";-0,5114;2,299;0,3553;-0,6904;-1,1485
"intégrisme";0,2851;1,2216;-0,2825;-0,3259;-0,7302
"gonfler";0,84;0,8851;1,0962;0,2726;-2,0214
"vosges";-0,3296;-0,2797;-0,1912;1,7686;-0,2313
"impartialité";0,413;0,4414;1,4832;-0,4861;-0,9177
"mardi";0,4902;1,5119;-0,2988;-0,1381;-1,1306
"communautaire";0,6703;-0,7155;-0,5907;0,6311;0,3998
"infantilise";2,4992;0,3918;-0,1673;-0,0773;-1,518
"incommensurable";0,2569;0,6393;-0,2032;-0,0939;-0,4149
"énième";0,2263;0,245;0,3902;-0,1049;-0,324
"polueur";-0,206;1,174;-0,1195;-0,0552;-0,5605
"authentique";-0,7827;1,1322;-0,4542;-0,2099;0,2224
"rappelées";0,6949;0,2684;-0,2151;-0,0994;-0,3666
"occasionnellement";0,8593;-1,2558;0,7552;-0,1547;0,2322
"concrétiser";0,2666;-0,5634;-0,729;0,2679;0,734
"noter";-0,6795;-2,3069;-0,49;-0,3894;2,7497
"creent";0,391;-0,1516;-0,1315;0,8842;-0,4811
"sursis";0,3927;3,8624;-0,2542;-0,4971;-2,592
"cfa";-0,3285;-0,5754;-0,1402;-0,2099;0,8358
"subsaharien";-0,4737;-0,4872;-0,2749;-0,127;1,2419
"cfp";-0,309;-0,6728;-0,1793;-0,0829;1,3264
"réorganisée";0,3141;-0,226;-0,1673;-0,0773;0,2934
"appréhension";-0,2156;-0,3483;-0,3466;-0,1602;0,7172
"évaluation";0,4031;-3,0994;-2,9209;-1,2788;4,4482
"balayeur";0,2932;-0,6728;-0,1793;-0,0829;0,6842
"metro";-0,5989;-3,927;-0,9258;-0,3064;4,5658
"initiale";-0,6179;0,4695;-0,3585;-0,1657;0,4826
"conventionné";-0,7621;-1,6595;-0,4422;-0,2044;3,2718
"territoire";1,5642;4,533;5,6392;7,159;-14,1772
"apple";-1,1741;0,7154;-0,6812;-0,3148;0,5959
"appli";-1,1947;0,2929;0,3285;-0,3204;0,6293
"caméra";0,4516;-0,6553;-0,6975;-0,7409;0,8862
"progres";0,6262;-0,897;-0,239;-0,1105;0,5865
"abord";-1,3265;-0,4681;-0,2562;-0,2631;1,138
"rugby";0,82;1,2808;-0,1793;-0,0829;-1,368
"polaire";0,4677;-0,281;-0,3107;-0,1436;0,3341
"désarmement";-0,1587;0,6891;0,3157;-0,1326;-0,5646
"filtrer";-0,7201;0,3399;0,9984;2,848;-1,1079
"largeur";0,3371;-0,5831;0,5218;-0,0718;0,2512
"rabbin";0,3726;-1,3904;-0,3705;-0,1712;1,24
"brochure";-0,3154;-0,9583;-0,1342;-0,2044;1,1486
"latitude";-0,2322;0,2665;-0,5387;-0,1672;0,4248
"taureau";0,391;1,0676;-0,1315;-0,0608;-0,8929
"mandatures";-0,6591;0,414;-0,3824;-0,1768;0,5645
"mobilier";-0,8257;-1,6821;-0,672;-1,1768;2,9966
"interets";-0,7356;-0,6735;0,5746;-0,3646;0,9224
"indulgence";-0,1923;1,3616;-0,3227;-0,1491;-0,6625
"tas";-0,4123;0,9069;0,5008;0,601;-0,9052
"tax";-2,8176;-5,6013;-1,9157;-0,8034;10,4953
"séduisant";-0,7209;-0,496;0,2088;-0,1933;1,0357
"prédicateur";-0,148;-0,2189;0,3289;-0,127;0,2378
"homosexualité";-0,5149;-1,1213;-0,2988;-0,1381;2,2107
"procédure";-2,8849;-1,9658;-0,9351;0,3815;4,2252
"express";-2,7601;-3,2134;-0,9258;-0,7402;7,265
"humanis";-0,4119;0,8987;0,3734;-0,1105;-0,5193
"ethnie";0,3412;-0,445;1,2244;1,1861;-0,8558
"expatriation";-0,628;-1,2042;-0,7051;-0,3259;2,5396
"reconsidérer";-0,2227;-0,3189;0,2391;2,5449;-0,6773
"dorénavant";0,2666;-0,8571;0,3047;-0,3369;0,734
"réadapter";0,4229;0,1911;0,6188;-0,0552;-0,5605
"récolter";0,2803;0,6302;-0,3416;-0,226;-0,4589
"prévisionnel";0,8923;-0,3955;1,2929;0,2148;-0,9041
"élaborer";0,4485;-0,833;-0,5789;-0,3421;0,8366
"indéterminé";0,709;0,3888;-0,3944;-0,1823;-0,3902
"tram";-0,4833;-1,7841;-0,4516;-0,2654;2,1722
"angoissant";-0,5149;-0,5507;-0,2988;-0,1381;1,3881
"ostentatoires";0,4211;-0,6884;1,3036;-0,3559;-0,3268
"contre_productif";-1,0685;-2,1121;-1,4103;-0,6518;4,6838
"lobbies";-1,6998;5,059;0,36;1,0483;-2,6278
"repérer";-1,6272;-0,3164;-0,1958;-0,4364;1,1846
"corporatiste";-0,1697;-0,5507;0,3033;-0,1381;0,5256
"semer";0,2493;0,3724;-0,3124;-0,348;0,3009
"tyrannie";0,3412;-0,2281;-0,3944;-0,1823;0,3815
"nuit";-0,343;0,661;-0,5189;2,1822;-0,8186
"deçà";1,1746;0,3897;0,6251;-0,3425;-1,0257
"4è";-0,2266;1,7602;-0,1315;-0,0608;-0,8929
"tique";2,1714;1,1071;-0,2032;1,7178;-3,6118
"constitutionnalisation";-0,5561;-1,211;-0,3227;-0,1491;2,3875
"conversation";-0,2293;-0,9216;-0,2183;-0,2762;1,0902
"renne";-1,586;29,74;-0,4222;-0,4253;-18,4243
"équilibré";-0,4713;-0,6267;-0,2489;-0,3108;0,7908
"continental";-0,3914;-0,3654;1,0319;0,6682;-0,324
"vieillir";-0,2254;-0,9441;1,0063;-0,4971;0,5335
"nomination";-1,195;-1,2147;-2,5924;-0,3193;3,4379
"accent";0,4895;-0,4006;-0,8826;-0,9942;0,7301
"amener";1,6788;2,2206;-1,0056;0,4356;-2,4234
"contourner";-0,6871;0,5349;0,7592;0,4475;-0,5222
"carbonne";-0,7826;0,4376;-0,8246;-0,3811;0,7985
"antarctique";-0,2884;-0,6279;-0,1673;-0,0773;1,238
"mentionner";-0,5232;-0,7896;0,7082;-0,8339;0,8579
"institution";-5,5749;-2,944;-1,3893;0,5211;7,353
"compétitif";0,7951;-2,7557;-1,9392;0,2792;2,1234
"frugal";-0,2896;0,343;-0,4183;0,4446;0,2776
"sculpture";-0,4119;-0,897;-0,239;-0,1105;1,7685
"équilibre";-2,1146;-0,7724;-0,263;-1,3124;2,2934
"agronome";2,0302;0,5907;-0,1195;0,9229;-2,3824
"intolérable";0,5838;-0,7069;1,3144;-1,2594;0,2668
"densifier";-1,2564;-1,853;-0,729;0,2679;3,3602
"imprévisible";-0,2293;-0,348;-0,5976;0,8804;0,385
"inculte";-0,4325;1,3127;0,3576;-0,116;-0,7546
"agence";2,2604;0,6621;-0,7298;0,7406;-1,576
"divers";1,3628;0,5518;0,4764;-0,4244;-1,1641
"susciter";-0,3164;-1,8384;-0,6195;-0,3622;2,0352
"centre";0,6984;1,3651;0,6403;-0,7464;-1,4791
"biologie";-0,2156;0,5001;0,2598;0,5108;-0,5561
"patriarcat";-0,206;-0,4485;-0,1195;-0,0552;0,8843
"danaïdes";0,2932;-0,2525;-0,1793;-0,0829;0,3378
"fier";-0,5723;-0,799;-1,5618;0,3016;1,6312
"fragiliser";1,153;0,3532;-1,1234;-0,1762;-0,4354
"bienséance";-0,2472;-0,1754;-0,1434;0,8491;0,2114
"loger";0,6456;-1,0158;-1,3172;-0,2572;1,009
"insatisfaction";1,0275;-0,8448;-0,9258;-0,7402;0,7541
"fief";-0,1809;-0,5831;0,8059;-0,1436;0,3341
"préposé";-0,309;0,7524;0,4708;-0,0829;-0,5325
"commercer";0,9697;-0,2597;-0,2988;-0,1381;-0,3016
"camion";21,6686;0,5711;6,9559;3,1684;-21,3972
"détermination";-1,9201;0,7463;-0,5484;-0,7512;0,8052
"rendre";-1,4504;-6,346;-1,5183;0,3185;7,7687
"candidater";0,9231;0,4325;-0,1554;-0,0718;-0,6866
"consultatif";-2,4026;-0,4186;0,4873;-0,3614;1,206
"décentralise";-0,2472;-0,1754;0,5509;-0,0663;0,2114
"réflexe";-1,3261;0,3789;0,2794;-0,2006;0,5445
"compagnon";2,3267;0,4176;1,1132;0,3966;-2,4339
"suer";-0,2278;0,2698;-0,8366;0,2295;0,464
"cautionner";0,305;-0,2942;-0,2679;-0,3148;0,4216
"inflationniste";-0,5561;-0,6157;-0,3227;-0,1491;1,5364
"castaner";0,7333;0,6393;-0,2032;-0,0939;-0,7203
"ghetto";-0,9349;-0,666;-1,1162;0,5304;1,4157
"assiette";-3,5482;-6,5123;-5,1944;-0,8056;14,6301
"agité";-0,2678;-0,5831;0,5218;-0,0718;0,5545
"generations";-0,2038;-1,2558;0,2698;-0,1547;1,0511
"merite";-0,2275;0,2402;-0,3585;-0,1657;0,4826
"poitiers";0,391;0,5307;-0,1315;-0,0608;-0,4811
"mépris";0,2909;4,0206;1,0862;1,6083;-4,9042
"violer";0,3264;0,3403;-0,6573;-0,3038;0,3695
"indépendance";0,4232;-0,7527;-0,7039;-0,9858;1,0379
"illégalement";0,7709;-0,6139;0,3021;-0,1883;0,2541
"entrant";-0,3644;-0,4158;-1,0278;-0,475;1,2011
"amazon";-1,1014;0,4037;-0,5503;-0,9887;0,985
"inefficience";-0,309;-0,2525;-0,1793;-0,0829;0,6842
"hebdomadaire";-0,5407;-0,3911;-0,437;-0,2709;0,7826
"dependance";-0,3072;-0,5008;-0,6932;0,2825;0,8588
"tiers";-0,4008;-0,4184;-1,9132;-1,1078;1,4674
"électrification";-0,4531;0,7858;0,3428;-0,1215;-0,418
"assécher";0,4601;-0,7724;2,1366;0,3607;-0,7115
"hervé";-0,2884;-0,226;-0,1673;-0,0773;0,6187
"grain";0,5898;0,7847;0,5592;-0,2099;-1,1146
"plait";0,9552;0,2574;0,2384;0,6454;-0,8303
"rapprochement";-0,7867;0,6617;-0,3293;1,1152;-0,4392
"juger";-1,1279;2,9661;-0,322;-1,3525;-0,8327
"aide_soignant";1,6818;0,3055;-0,5617;-0,2596;-0,6239
"énorme";-1,4445;1,224;-0,7367;1,0918;-0,4029
"dynamiser";0,3158;-0,8046;-0,7959;0,711;0,6995
"bbc";0,3641;0,5182;0,6087;2,9151;-1,7997
"aguerri";-0,4531;0,4339;0,3428;-0,1215;0,209
